FID,siteId,uwwCode,repCode,uwwName,uwwState,uwwE-PRTRCode,uwwCollectingSystem,uwwNUTS,uwwLoadEnteringUWWTP,uwwCapacity,uwwPrimaryTreatment,uwwSecondaryTreatment,uwwNRemoval,uwwPRemoval,uwwUV,uwwChlorination,uwwOzonation,uwwSandFiltration,uwwMicroFiltration,uwwSpecification,uwwBOD5Perf,uwwCODPerf,uwwTSSPerf,uwwNTotPerf,uwwPTotPerf,uwwOtherPerf,uwwBadPerfDesign,uwwLatitude,uwwLongitude,the_geom,uwwBODIncomingMeasured,uwwCODIncomingMeasured,uwwNIncomingMeasured,uwwPIncomingMeasured,uwwBODDischargeMeasured,uwwCODDischargeMeasured,uwwNDischargeMeasured,uwwPDischargeMeasured,uwwWasteWaterTreated,uwwMethodWasteWaterTreated,uwwRemarks,uwwDateClosing,uwwAccidents,uwwBadPerformance,uwwBODDischargeCalculated,uwwBODDischargeEstimated,uwwBODIncomingCalculated,uwwBODIncomingEstimated,uwwCODDischargeCalculated,uwwCODDischargeEstimated,uwwCODIncomingCalculated,uwwCODIncomingEstimated,uwwHistorie,uwwInformation,uwwNDischargeCalculated,uwwNDischargeEstimated,uwwNIncomingCalculated,uwwNIncomingEstimated,uwwPDischargeCalculated,uwwPDischargeEstimated,uwwPIncomingCalculated,uwwPIncomingEstimated,uwwOther,uwwTreatmentType,uwwTreatmentTypeRequired,uwwTreatmentMet,uwwPerformanceMet,uwwCompliance,repReportedPerdiod,uwwBeginLife,uwwEndLife
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c71,2018_uww_UKENSO_SW_TP000029,UKENSO_SW_TP000029,UK,REDGATE MILL STW,1,,ISCON,UKJ22,22395,22395,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.06718425,0.2151594,POINT (0.2151593990000001 51.06718428825011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c70,2018_uww_UKENTH_TWU_TP000146,UKENTH_TWU_TP000146,UK,WASHWATER STW,1,,ISCON,UKJ37,7150,7387,1,1,0,0,0,0,0,0,0,NITRIFYING SAND FILTERS,P,P,NR,NR,NR,,,51.35994047,-1.34734246,POINT (-1.3473424569999999 51.35994050799027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c6f,2018_uww_UKENAN_AW_TP000306,UKENAN_AW_TP000306,UK,"PITSEA STW, RITSEA MARSH, BASILDON,""",1,,ISCON,UKH37,22434,25164,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.55546136,0.50442413,POINT (0.5044241339999999 51.555461397810646),,,,,,,,,,,Reduction in domestic and holiday pe,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c6e,2018_uww_UKENSO_SW_TP000030,UKENSO_SW_TP000030,UK,MAIDSTONE AND AYLESFORD   STW,1,,ISCON,UKJ46,132350,132350,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.30757354,0.46590553,POINT (0.465905534 51.30757357803755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c6d,2018_uww_UKWAWA_WW_TP000069,UKWAWA_WW_TP000069,UK,MAESTEG   STW,1,,ISCON,UKL17,20978,23529,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.58207491,-3.62072257,POINT (-3.620722573347901 51.58207494458883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c6c,2018_uww_UKENAN_AW_TP000308,UKENAN_AW_TP000308,UK,"TILBURY STW, TILBURY, ESSEX""",1,,ISCON,UKH32,153921,325000,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.45673581,0.37861169,POINT (0.378611691 51.45673584790194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c6b,2018_uww_UKENSO_SW_TP000116,UKENSO_SW_TP000116,UK,LOXWOOD STW,1,,ISCON,UKJ27,3665,3665,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.06597985,-0.50716297,POINT (-0.507162974 51.06597988825117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c6a,2018_uww_UKENNE_NU_TP000003,UKENNE_NU_TP000003,UK,NEWTON   STW,1,,ISCON,UKC14,52701,74848,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,54.60381884,-1.56236164,POINT (-1.5623616379999996 54.603818874430445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c69,2018_uww_UKENNE_NU_TP000004,UKENNE_NU_TP000004,UK,DURHAM (BARKERS HAUGH) STW,1,,ISCON,UKC14,38545,38545,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,54.78383048,-1.56461972,POINT (-1.5646197230000003 54.78383051419984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c68,2018_uww_UKENNE_NU_TP000005,UKENNE_NU_TP000005,UK,BARNARD CASTLE STW,1,,ISCON,UKC14,9568,10892,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.53834851,-1.91807104,POINT (-1.9180710370000003 54.53834854451354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c67,2018_uww_UKENTH_TWU_TP000073,UKENTH_TWU_TP000073,UK,"GUILDFORD, GUILDFORD, SURREY STW""",1,,ISCON,UKJ25,89530,89810,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.25476434,-0.56412568,POINT (-0.5641256789999999 51.25476437808488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c66,2018_uww_UKENTH_TWU_TP000074,UKENTH_TWU_TP000074,UK,HADDENHAM STW ( AYLESBURY),1,,ISCON,UKJ13,4976,5440,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.76152536,-0.92282108,POINT (-0.922821078 51.76152539761615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c65,2018_uww_UKENTH_TWU_TP000075,UKENTH_TWU_TP000075,UK,"HARPENDEN, HARPENDEN, HERTS STW""",1,,ISCON,UKH23,38540,38540,1,1,0,1,0,0,0,1,0,NITRIFYING  SUBMERGED AERATED FILTERS (PART OF FLOW ONLY),P,P,NR,NR,P,,,51.81918213,-0.33152284,POINT (-0.331522835 51.8191821675608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c64,2018_uww_UKENSO_SW_TP000037,UKENSO_SW_TP000037,UK,TENTERDEN STW,1,,ISCON,UKJ45,8369,8866,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,51.06276798,0.66244184,POINT (0.6624418369999999 51.06276801825396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c63,2018_uww_UKENSO_SW_TP000038,UKENSO_SW_TP000038,UK,EDENBRIDGE STW,1,,ISCON,UKJ46,10221,11281,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,51.2022317,0.0778218,POINT (0.077821803 51.202231738131616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c62,2018_uww_UKWAWA_WW_TP000080,UKWAWA_WW_TP000080,UK,BETHESDA STW,1,,ISCON,UKL12,4202,5152,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.18536725,-4.07624,POINT (-4.0762400015274 53.185367282080556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c61,2018_uww_UKWAWA_WW_TP000081,UKWAWA_WW_TP000081,UK,LLANRUG WWTW STW,1,,ISCON,UKL12,3493,3493,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.15449179,-4.1985163,POINT (-4.1985163043431 53.15449183101222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c60,2018_uww_UKENTH_TWU_TP000147,UKENTH_TWU_TP000147,UK,"WATLINGTON, WATLINGTON, OXON STW""",1,,ISCON,UKJ14,2847,2847,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.65336868,-1.02715122,POINT (-1.0271512229999997 51.653368717718884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c5f,2018_uww_UKWAWA_WW_TP000070,UKWAWA_WW_TP000070,UK,LAMPETER STW STW,1,,ISCON,UKL14,2751,8678,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.10848492,-4.08079644,POINT (-4.0807964355238 52.10848495520882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c5e,2018_uww_UKWAWA_WW_TP000072,UKWAWA_WW_TP000072,UK,NARBERTH WES STW,1,,ISCON,UKL14,3790,3790,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.79424642,-4.75231778,POINT (-4.7523177779721 51.79424646077378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c5d,2018_uww_UKENMI_ST_TP000194,UKENMI_ST_TP000194,UK,SHREWSBURY STW,1,,ISCON,UKG22,105643,105766,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.71772721,-2.71441831,POINT (-2.7144183100000006 52.71772724664599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c5c,2018_uww_UKENMI_ST_TP000222,UKENMI_ST_TP000222,UK,LEICESTER   STW,1,,ISCON,UKF22,656645,700000,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,52.70103424,-1.11575968,POINT (-1.1157596839999997 52.70103427666387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c5b,2018_uww_UKENMI_YW_TP000167,UKENMI_YW_TP000167,UK,HMP LINDHOLME & MOORLAND,1,,ISCON,UKE31,2601,2601,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.55555456,-0.98134505,POINT (-0.9813450541704298 53.55555459214982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c5a,2018_uww_UKENTH_TWU_TP000066,UKENTH_TWU_TP000066,UK,"FARNHAM, FARNHAM, SURREY STW""",1,,ISCON,UKJ25,44243,44243,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.22543861,-0.77699062,POINT (-0.7769906190000001 51.225438648111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c59,2018_uww_UKENTH_TWU_TP000067,UKENTH_TWU_TP000067,UK,"FINSTOCK, FINSTOCK, OXON STW""",1,,ISCON,UKJ14,3910,3910,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.84859905,-1.46718379,POINT (-1.4671837860000003 51.84859908753238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c58,2018_uww_UKENTH_TWU_TP000068,UKENTH_TWU_TP000068,UK,"FLEET, FLEET, HANTS STW""",1,,ISCON,UKJ37,46886,46886,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.30106552,-0.84813895,POINT (-0.8481389510000001 51.30106555804341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c57,2018_uww_UKENSO_SW_TP000031,UKENSO_SW_TP000031,UK,WHITEWALL CREEK STW,1,,ISCON,UKJ41,35979,35979,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.4045082,0.51485901,POINT (0.5148590110000001 51.404508237949734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c56,2018_uww_UKENSO_SW_TP000032,UKENSO_SW_TP000032,UK,SITTINGBOURNE STW,1,,ISCON,UKJ43,85976,85976,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.35066004,0.74257172,POINT (0.742571719 51.35066007799869),,,,,,,,,,,Large increase in resident population. No other changes,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c55,2018_uww_UKENTH_TWU_TP000065,UKENTH_TWU_TP000065,UK,"FARINGDON, OXON STW""",1,,ISCON,UKJ14,8072,8072,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.66614875,-1.59786506,POINT (-1.597865055 51.666148787706824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c54,2018_uww_UKENSO_SW_TP000027,UKENSO_SW_TP000027,UK,HYTHE STW,1,,ISCON,UKJ44,19768,19768,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.06468141,1.07596608,POINT (1.0759660779999998 51.0646814482523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c53,2018_uww_UKENSO_SW_TP000028,UKENSO_SW_TP000028,UK,DOVER/FOLKSTONE   STW,1,,ISCON,UKJ44,114267,114267,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.11339544,1.2643319,POINT (1.2643319020000001 51.113395478209824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c52,2018_uww_UKENSO_SW_TP000117,UKENSO_SW_TP000117,UK,STEYNING STW,1,,ISCON,UKJ28,9719,10183,1,1,0,1,0,0,0,1,0,,P,P,NR,NR,P,,,50.895866,-0.31459364,POINT (-0.314593643 50.89586603839706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c51,2018_uww_UKENSO_SW_TP000118,UKENSO_SW_TP000118,UK,LISS STW,1,,ISCON,UKJ36,6417,6417,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.0371928,-0.90033317,POINT (-0.9003331700000001 51.03719283827611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c50,2018_uww_UKNI_TP00029,UKNI_TP00029,UK,Coalisland,1,,ISCON,UKN11,10107,14511,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,NR,,54.531,-6.693,POINT (-6.693 54.53100003452284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2018-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c4f,2018_uww_UKENSO_SW_TP000033,UKENSO_SW_TP000033,UK,CANTERBURY STW,1,,ISCON,UKJ44,65179,65179,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.29526239,1.11028535,POINT (1.110285347 51.29526242804862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c4e,2018_uww_UKNI_TP00031,UKNI_TP00031,UK,Crossmaglen (Liscalgot),1,,ISCON,UKN08,2908,3800,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,NR,,54.072,-6.575,POINT (-6.575 54.072000035093104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,Secondary,Secondary,1,1,C,2018,2018-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c4d,2018_uww_UKNI_TP00034,UKNI_TP00034,UK,Downpatrick,1,,ISCON,UKN08,19657,27775,1,1,1,1,0,0,0,0,0,,P,P,NR,P,P,NR,,54.334,-5.723,POINT (-5.722999999999999 54.33400003477018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,More Stringent: Other,More Stringent: Nitrogen and Phosphorus,1,1,C,2018,2018-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c4c,2018_uww_UKWAWA_WW_TP000073,UKWAWA_WW_TP000073,UK,ABERYSTWYTH STW,1,,ISCON,UKL14,31181,31181,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,52.40106044,-4.05143932,POINT (-4.0514393167265 52.401060475088364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c4b,2018_uww_UKENTH_TWU_TP000148,UKENTH_TWU_TP000148,UK,WEYBRIDGE ( SEVEN ARCHESBRIDGE STW,1,,ISCON,UKJ25,18530,19300,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.35789003,-0.47041973,POINT (-0.4704197290000002 51.357890067992116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c4a,2018_uww_UKENTH_TWU_TP000149,UKENTH_TWU_TP000149,UK,"WHEATLEY, WHEATLEY, OXON STW""",1,,ISCON,UKJ14,4886,4933,1,1,0,0,0,0,0,1,0,NITRIFYING SAND FILTERS,P,P,NR,NR,NR,,,51.74122094,-1.11911711,POINT (-1.1191171110000002 51.74122097763554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c49,2018_uww_UKENAN_AW_TP000314,UKENAN_AW_TP000314,UK,LAVENHAM STW F/E,1,,ISCON,UKH14,2071,2229,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,52.10237899,0.80761592,POINT (0.807615917 52.102379027282915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c48,2018_uww_UKENAN_AW_TP000315,UKENAN_AW_TP000315,UK,RENDLESHAM PARK STW F/E,1,,ISCON,UKH14,2490,2490,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.13399822,1.41497577,POINT (1.4149757740000002 52.133998257251314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c47,2018_uww_UKWAWA_WW_TP000082,UKWAWA_WW_TP000082,UK,LLANFAIRFECN STW,1,,ISCON,UKL13,4010,4010,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.24797476,-3.99695116,POINT (-3.9969511558612 53.247974795004964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c46,2018_uww_UKENNE_NU_TP000006,UKENNE_NU_TP000006,UK,BEAR PARK   STW,1,,ISCON,UKC14,2135,2283,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.78283391,-1.61547398,POINT (-1.615473976 54.78283394420112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c45,2018_uww_UKENAN_AW_TP000057,UKENAN_AW_TP000057,UK,CLARE STW,1,,ISCON,UKH14,3792,4770,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.07797131,0.5987262,POINT (0.598726196 52.07797134730726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c44,2018_uww_UKENAN_AW_TP000058,UKENAN_AW_TP000058,UK,CLEETHORPES   STW,1,,ISCON,UKF30,56622,146778,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,53.50777475,0.0049569,POINT (0.004956904 53.50777478576435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c43,2018_uww_UKENNE_YW_TP000025,UKENNE_YW_TP000025,UK,LEYBURN STW,1,,ISCON,UKE22,3938,4151,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.29841766,-1.81609049,POINT (-1.8160904939999998 54.29841769481442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c42,2018_uww_UKENNE_YW_TP000026,UKENNE_YW_TP000026,UK,MALTON STW,1,,ISCON,UKE22,33085,33085,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,54.12427347,-0.81633163,POINT (-0.81633163 54.12427350502922),,,,,,,,,,,Trade load increases,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c41,2018_uww_UKENNE_YW_TP000027,UKENNE_YW_TP000027,UK,MASHAM STW,1,,ISCON,UKE22,2340,4144,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.22151864,-1.64831009,POINT (-1.6483100870000003 54.22151867490967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1c40,2018_uww_UKWAWA_WW_TP000074,UKWAWA_WW_TP000074,UK,SWANSEA STW,1,,ISCON,UKL18,194376,198058,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,51.61998913,-3.8943021,POINT (-3.8943021004753 51.61998916979932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent,1,1,C,2018,,
